Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1988-0046-USA,1988,0046,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Arkansas, Mississippi, Tennessee, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,1,17,1988,1,17,NA,NA,NA,NA,NA,NA,35000,NA,46.256556831435,NA,NA,NA,NA,mississippi,FALSE,32.29876,-90.18481
1988-0046-USA,1988,0046,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Arkansas, Mississippi, Tennessee, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,1,17,1988,1,17,NA,NA,NA,NA,NA,NA,35000,NA,46.256556831435,NA,NA,NA,NA,tennessee,FALSE,35.8,-86.5
1988-0046-USA,1988,0046,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Arkansas, Mississippi, Tennessee, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,1,17,1988,1,17,NA,NA,NA,NA,NA,NA,35000,NA,46.256556831435,NA,NA,NA,NA,alabama,FALSE,34.60739,-86.97977
1988-0086-USA,1988,0086,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,California,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,2,16,1988,2,16,NA,NA,NA,NA,NA,NA,25000,NA,46.256556831435,NA,NA,NA,NA,california,FALSE,34.68743,-116.78467
1988-0110-USA,1988,0110,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Oklahoma, Texas",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1988,3,1,1988,3,2,NA,NA,NA,NA,NA,NA,36000,NA,46.256556831435,NA,NA,NA,NA,oklahoma,FALSE,35.46756,-97.51643
1988-0110-USA,1988,0110,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Oklahoma, Texas",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1988,3,1,1988,3,2,NA,NA,NA,NA,NA,NA,36000,NA,46.256556831435,NA,NA,NA,NA,texas,FALSE,29.76328,-95.36327
1988-0141-USA,1988,0141,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,3,28,1988,3,28,NA,NA,NA,NA,NA,NA,100000,NA,46.256556831435,NA,NA,NA,NA,oklahoma,FALSE,35.46756,-97.51643
1988-0157-USA,1988,0157,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Illinois, Indiana, Michigan",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,4,5,1988,4,5,NA,NA,NA,NA,NA,NA,60000,NA,46.256556831435,NA,NA,NA,NA,illinois,FALSE,41.85003,-87.65005
1988-0157-USA,1988,0157,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Illinois, Indiana, Michigan",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,4,5,1988,4,5,NA,NA,NA,NA,NA,NA,60000,NA,46.256556831435,NA,NA,NA,NA,indiana,FALSE,39.76838,-86.15804
1988-0157-USA,1988,0157,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Illinois, Indiana, Michigan",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,4,5,1988,4,5,NA,NA,NA,NA,NA,NA,60000,NA,46.256556831435,NA,NA,NA,NA,michigan,FALSE,44.25029,-85.50033
1988-0171-USA,1988,0171,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Alabama, Georgie",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,4,25,1988,4,25,NA,NA,NA,NA,NA,NA,90000,NA,46.256556831435,NA,NA,NA,NA,alabama,FALSE,34.60739,-86.97977
1988-0171-USA,1988,0171,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Alabama, Georgie",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,4,25,1988,4,25,NA,NA,NA,NA,NA,NA,90000,NA,46.256556831435,NA,NA,NA,NA,georgie,FALSE,33.69277,-84.39957
1988-0210-USA,1988,0210,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Oklahoma, Virginie Occidentale",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,5,15,1988,5,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,oklahoma,FALSE,35.46756,-97.51643
1988-0210-USA,1988,0210,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Oklahoma, Virginie Occidentale",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,5,15,1988,5,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,virginie occidentale,FALSE,38.34982,-81.63262
1988-0212-USA,1988,0212,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,Texas,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,5,19,1988,5,19,NA,NA,NA,NA,NA,NA,33000,NA,46.256556831435,NA,NA,NA,NA,texas,FALSE,29.76328,-95.36327
1988-0221-USA,1988,0221,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Louisiane, Mississippi, Alabama, Georgie, Floride, Caroline Du Sud Et Du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,5,23,1988,5,23,NA,NA,NA,NA,NA,NA,35000,NA,46.256556831435,NA,NA,NA,NA,louisiane,FALSE,29.95465,-90.07507
1988-0221-USA,1988,0221,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Louisiane, Mississippi, Alabama, Georgie, Floride, Caroline Du Sud Et Du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,5,23,1988,5,23,NA,NA,NA,NA,NA,NA,35000,NA,46.256556831435,NA,NA,NA,NA,mississippi,FALSE,32.29876,-90.18481
1988-0221-USA,1988,0221,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Louisiane, Mississippi, Alabama, Georgie, Floride, Caroline Du Sud Et Du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,5,23,1988,5,23,NA,NA,NA,NA,NA,NA,35000,NA,46.256556831435,NA,NA,NA,NA,alabama,FALSE,34.60739,-86.97977
1988-0221-USA,1988,0221,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Louisiane, Mississippi, Alabama, Georgie, Floride, Caroline Du Sud Et Du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,5,23,1988,5,23,NA,NA,NA,NA,NA,NA,35000,NA,46.256556831435,NA,NA,NA,NA,georgie,FALSE,33.69277,-84.39957
1988-0221-USA,1988,0221,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Louisiane, Mississippi, Alabama, Georgie, Floride, Caroline Du Sud Et Du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,5,23,1988,5,23,NA,NA,NA,NA,NA,NA,35000,NA,46.256556831435,NA,NA,NA,NA,floride,FALSE,30.43826,-84.28073
1988-0221-USA,1988,0221,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Louisiane, Mississippi, Alabama, Georgie, Floride, Caroline Du Sud Et Du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,5,23,1988,5,23,NA,NA,NA,NA,NA,NA,35000,NA,46.256556831435,NA,NA,NA,NA,caroline du sud et du nord,FALSE,NA,NA
1988-0229-USA,1988,0229,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,Nouveau-Mexique,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,5,30,1988,5,30,NA,NA,NA,NA,NA,NA,20000,NA,46.256556831435,NA,NA,NA,NA,nouveau-mexique,FALSE,35.08449,-106.65114
1988-0253-USA,1988,0253,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,6,2,1988,6,2,NA,NA,NA,NA,NA,NA,130000,NA,46.256556831435,NA,NA,NA,NA,texas,FALSE,29.76328,-95.36327
1988-0253-USA,1988,0253,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,6,2,1988,6,2,NA,NA,NA,NA,NA,NA,130000,NA,46.256556831435,NA,NA,NA,NA,oklahoma,FALSE,35.46756,-97.51643
1988-0258-USA,1988,0258,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,North Carolina,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,6,9,1988,6,9,NA,NA,NA,NA,NA,NA,20000,NA,46.256556831435,NA,NA,NA,NA,north carolina,FALSE,34.00071,-81.03481
1988-0310-USA,1988,0310,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Nebraska, Iowa, Kansas",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,7,15,1988,7,15,NA,NA,NA,NA,NA,NA,37000,NA,46.256556831435,NA,NA,NA,NA,nebraska,FALSE,41.50028,-99.75067
1988-0310-USA,1988,0310,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Nebraska, Iowa, Kansas",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,7,15,1988,7,15,NA,NA,NA,NA,NA,NA,37000,NA,46.256556831435,NA,NA,NA,NA,iowa,FALSE,42.00027,-93.50049
1988-0310-USA,1988,0310,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Nebraska, Iowa, Kansas",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,7,15,1988,7,15,NA,NA,NA,NA,NA,NA,37000,NA,46.256556831435,NA,NA,NA,NA,kansas,FALSE,39.09973,-94.57857
1988-0510-USA,1988,0510,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Kansas, Arkansas, Missouri, Iowa, Illinois, Indiana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,15,1988,11,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,texas,FALSE,29.76328,-95.36327
1988-0510-USA,1988,0510,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Kansas, Arkansas, Missouri, Iowa, Illinois, Indiana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,15,1988,11,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,oklahoma,FALSE,35.46756,-97.51643
1988-0510-USA,1988,0510,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Kansas, Arkansas, Missouri, Iowa, Illinois, Indiana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,15,1988,11,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,kansas,FALSE,39.09973,-94.57857
1988-0510-USA,1988,0510,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Kansas, Arkansas, Missouri, Iowa, Illinois, Indiana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,15,1988,11,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,arkansas,FALSE,34.75037,-92.50044
1988-0510-USA,1988,0510,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Kansas, Arkansas, Missouri, Iowa, Illinois, Indiana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,15,1988,11,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,missouri,FALSE,38.93715,-94.44439
1988-0510-USA,1988,0510,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Kansas, Arkansas, Missouri, Iowa, Illinois, Indiana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,15,1988,11,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,iowa,FALSE,42.00027,-93.50049
1988-0510-USA,1988,0510,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Kansas, Arkansas, Missouri, Iowa, Illinois, Indiana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,15,1988,11,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,illinois,FALSE,41.85003,-87.65005
1988-0510-USA,1988,0510,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Kansas, Arkansas, Missouri, Iowa, Illinois, Indiana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,15,1988,11,15,NA,NA,NA,NA,NA,NA,75000,NA,46.256556831435,NA,NA,NA,NA,indiana,FALSE,39.76838,-86.15804
1988-0515-USA,1988,0515,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Arkansas, Mississippi, Caroline du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,25,1988,11,25,NA,NA,NA,NA,NA,NA,95000,NA,46.256556831435,NA,NA,NA,NA,texas,FALSE,29.76328,-95.36327
1988-0515-USA,1988,0515,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Arkansas, Mississippi, Caroline du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,25,1988,11,25,NA,NA,NA,NA,NA,NA,95000,NA,46.256556831435,NA,NA,NA,NA,arkansas,FALSE,34.75037,-92.50044
1988-0515-USA,1988,0515,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Arkansas, Mississippi, Caroline du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,25,1988,11,25,NA,NA,NA,NA,NA,NA,95000,NA,46.256556831435,NA,NA,NA,NA,mississippi,FALSE,32.29876,-90.18481
1988-0515-USA,1988,0515,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Arkansas, Mississippi, Caroline du Nord",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,25,1988,11,25,NA,NA,NA,NA,NA,NA,95000,NA,46.256556831435,NA,NA,NA,NA,caroline du nord,FALSE,35.7721,-78.63861
1988-0530-USA,1988,0530,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,California,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,12,7,1988,12,7,NA,NA,NA,NA,NA,NA,25000,NA,46.256556831435,NA,NA,NA,NA,california,FALSE,34.68743,-116.78467
1988-0539-USA,1988,0539,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Utah",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,12,14,1988,12,14,NA,NA,NA,NA,NA,NA,50000,NA,46.256556831435,NA,NA,NA,NA,californie,FALSE,34.05223,-118.24368
1988-0539-USA,1988,0539,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Utah",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,12,14,1988,12,14,NA,NA,NA,NA,NA,NA,50000,NA,46.256556831435,NA,NA,NA,NA,utah,FALSE,40.23384,-111.65853
1988-0553-USA,1988,0553,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Virginie, Maryland, Pennsylvanie",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,12,28,1988,12,28,NA,NA,NA,NA,NA,NA,25000,NA,46.256556831435,NA,NA,NA,NA,virginie,FALSE,38.34982,-81.63262
1988-0553-USA,1988,0553,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Virginie, Maryland, Pennsylvanie",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,12,28,1988,12,28,NA,NA,NA,NA,NA,NA,25000,NA,46.256556831435,NA,NA,NA,NA,maryland,FALSE,39.00039,-76.74997
1988-0553-USA,1988,0553,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Virginie, Maryland, Pennsylvanie",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,12,28,1988,12,28,NA,NA,NA,NA,NA,NA,25000,NA,46.256556831435,NA,NA,NA,NA,pennsylvanie,FALSE,39.95233,-75.16379
1988-0327-VEN,1988,0327,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Venezuela (Bolivarian Republic of),VEN,South America,Americas,Chichirivichi,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,7,25,1988,7,25,63,NA,480,NA,480,NA,NA,NA,46.256556831435,NA,NA,NA,NA,chichirivichi,FALSE,NA,NA
1988-0377-VEN,1988,0377,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Venezuela (Bolivarian Republic of),VEN,South America,Americas,"Northeastern, Northwestern",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,8,15,1988,8,15,3,NA,5000,NA,5000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,northeastern,FALSE,NA,NA
1988-0377-VEN,1988,0377,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Venezuela (Bolivarian Republic of),VEN,South America,Americas,"Northeastern, Northwestern",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,8,15,1988,8,15,3,NA,5000,NA,5000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,northwestern,FALSE,NA,NA
1988-0460-VNM,1988,0460,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Viet Nam,VNM,South-Eastern Asia,Asia,Nghe Tinh,NA,NA,NA,NA,NA,NA,NA,110,Kph,NA,NA,NA,NA,1988,10,10,1988,10,10,137,NA,600000,NA,600000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,nghe tinh,FALSE,19.25,104.91667
1988-0503-VNM,1988,0503,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Viet Nam,VNM,South-Eastern Asia,Asia,"Dong Nai, Phu Khanh, Thuan Ha provinces",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,6,1988,11,6,20,NA,720000,NA,720000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,dong nai,FALSE,11,107.16667
1988-0503-VNM,1988,0503,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Viet Nam,VNM,South-Eastern Asia,Asia,"Dong Nai, Phu Khanh, Thuan Ha provinces",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,6,1988,11,6,20,NA,720000,NA,720000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,phu khanh,FALSE,12.16113,108.91683
1988-0503-VNM,1988,0503,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Viet Nam,VNM,South-Eastern Asia,Asia,"Dong Nai, Phu Khanh, Thuan Ha provinces",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,11,6,1988,11,6,20,NA,720000,NA,720000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,thuan ha,FALSE,11.1792,108.61747
1988-0040-VUT,1988,0040,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Anne,Vanuatu,VUT,Melanesia,Oceania,"Torres, Banks Groups, West Espiritu Santo",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,1,11,1988,1,11,NA,NA,3100,1600,4700,NA,NA,NA,46.256556831435,NA,NA,NA,NA,torres,FALSE,-13.87611,167.55167
1988-0040-VUT,1988,0040,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Anne,Vanuatu,VUT,Melanesia,Oceania,"Torres, Banks Groups, West Espiritu Santo",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,1,11,1988,1,11,NA,NA,3100,1600,4700,NA,NA,NA,46.256556831435,NA,NA,NA,NA,banks groups,FALSE,NA,NA
1988-0040-VUT,1988,0040,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Anne,Vanuatu,VUT,Melanesia,Oceania,"Torres, Banks Groups, West Espiritu Santo",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,1,11,1988,1,11,NA,NA,3100,1600,4700,NA,NA,NA,46.256556831435,NA,NA,NA,NA,west espiritu santo,FALSE,NA,NA
1988-0308-YUG,1988,0308,NA,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,Belgrade (Serbia),NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1988,7,11,1988,7,11,38,NA,NA,NA,NA,NA,NA,NA,46.256556831435,NA,NA,NA,NA,belgrade,TRUE,NA,NA
1988-0308-YUG,1988,0308,NA,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,Belgrade (Serbia),NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1988,7,11,1988,7,11,38,NA,NA,NA,NA,NA,NA,NA,46.256556831435,NA,NA,NA,NA,serbia,TRUE,NA,NA
1988-0074-ZAF,1988,0074,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,South Africa,ZAF,Southern Africa,Africa,Cape province,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,2,NA,1988,2,NA,25,NA,NA,NA,NA,NA,53000,NA,46.256556831435,NA,NA,NA,NA,cape,FALSE,-33.92584,18.42322
1988-0702-ALB,1988,0702,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Albania,ALB,Southern Europe,Europe,"Tirana, Ulcinj-Bar",NA,NA,NA,NA,NA,NA,NA,6,Richter,41.246,19.63,2:00,NA,1988,1,9,1988,1,9,NA,NA,690,NA,690,NA,NA,NA,46.256556831435,NA,NA,NA,NA,tirana,FALSE,41.3275,19.81889
1988-0702-ALB,1988,0702,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Albania,ALB,Southern Europe,Europe,"Tirana, Ulcinj-Bar",NA,NA,NA,NA,NA,NA,NA,6,Richter,41.246,19.63,2:00,NA,1988,1,9,1988,1,9,NA,NA,690,NA,690,NA,NA,NA,46.256556831435,NA,NA,NA,NA,ulcinj-bar,FALSE,NA,NA
1988-0659-AUS,1988,0659,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,Alice Springs,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,3,NA,1988,3,NA,6,NA,NA,NA,NA,NA,NA,NA,46.256556831435,NA,NA,NA,NA,alice springs,FALSE,-23.69748,133.88362
1988-0658-AUS,1988,0658,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Charlie,Australia,AUS,Australia and New Zealand,Oceania,Queensland,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1988,3,NA,1988,3,NA,1,NA,NA,NA,NA,NA,NA,20417,46.256556831435,NA,NA,NA,NA,queensland,FALSE,-27.46794,153.02809
1988-0660-AUS,1988,0660,NA,Natural,Hydrological,Flood,NA,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"South Queensland, North New South Wales",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,4,NA,1988,4,NA,NA,NA,NA,NA,NA,NA,NA,68055,46.256556831435,NA,NA,NA,NA,south queensland,FALSE,-26.5808,151.841
1988-0660-AUS,1988,0660,NA,Natural,Hydrological,Flood,NA,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"South Queensland, North New South Wales",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,4,NA,1988,4,NA,NA,NA,NA,NA,NA,NA,NA,68055,46.256556831435,NA,NA,NA,NA,north new south wales,FALSE,-30.2428,152.70967
1988-9449-BOL,1988,9449,NA,Natural,Climatological,Drought,Drought,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Santa Cruz, La Paz, Chaco area",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,10,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,46.256556831435,NA,NA,NA,NA,santa cruz,FALSE,-17.78629,-63.18117
1988-9449-BOL,1988,9449,NA,Natural,Climatological,Drought,Drought,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Santa Cruz, La Paz, Chaco area",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,10,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,46.256556831435,NA,NA,NA,NA,la paz,FALSE,-16.5,-68.15
