Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,region,location_word,lat,long
1998-0313-IND,1998,0313,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1998,10,18,1998,10,18,250,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,level 1 = maharashtra,NA,NA
1998-0217-IND,1998,0217,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,50,°C,NA,NA,NA,NA,1998,5,26,1998,5,26,2541,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,orissa,20.5,84.41667
1998-0217-IND,1998,0217,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,50,°C,NA,NA,NA,NA,1998,5,26,1998,5,26,2541,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,andhra pradesh,15.83333,79.75
1998-0217-IND,1998,0217,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,50,°C,NA,NA,NA,NA,1998,5,26,1998,5,26,2541,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,rajasthan,26.58333,73.83333
1998-0217-IND,1998,0217,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,50,°C,NA,NA,NA,NA,1998,5,26,1998,5,26,2541,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,madhya pradesh,23.25469,77.40289
1998-0217-IND,1998,0217,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,50,°C,NA,NA,NA,NA,1998,5,26,1998,5,26,2541,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,uttar pradesh,26.46523,80.34975
1998-0217-IND,1998,0217,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,50,°C,NA,NA,NA,NA,1998,5,26,1998,5,26,2541,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,gujarat,23.02579,72.58727
1998-0232-IND,1998,0232,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1998,7,NA,1998,7,NA,679,NA,14632,NA,14632,NA,NA,NA,63.7604552373995,India_SriLanka,assam,26,93
1998-0232-IND,1998,0232,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1998,7,NA,1998,7,NA,679,NA,14632,NA,14632,NA,NA,NA,63.7604552373995,India_SriLanka,adilabad,19.67203,78.5359
1998-0232-IND,1998,0232,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1998,7,NA,1998,7,NA,679,NA,14632,NA,14632,NA,NA,NA,63.7604552373995,India_SriLanka,karimnaga  level 1 = andhra pradesh,NA,NA
1998-0232-IND,1998,0232,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1998,7,NA,1998,7,NA,679,NA,14632,NA,14632,NA,NA,NA,63.7604552373995,India_SriLanka,west bangal,22.56263,88.36304
1998-0333-IND,1998,0333,Natural,Biological,Epidemic,Viral disease,NA,Japanese encephalitis,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1998,8,NA,1998,8,NA,128,NA,606,NA,606,NA,NA,NA,63.7604552373995,India_SriLanka,level 1 = uttar pradesh,NA,NA
1998-0226-LKA,1998,0226,Natural,Hydrological,Flood,Flash flood,NA,NA,Affect,Sri Lanka,LKA,Southern Asia,Asia,Brief torrential rain,NA,NA,NA,No,No,NA,75,Km2,NA,NA,NA,NA,1998,7,17,1998,7,20,1,NA,135000,NA,135000,NA,NA,NA,63.7604552373995,India_SriLanka,colombo galle kalutara gampaha,NA,NA
1998-0449-IND,1998,0449,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,"Dam/levy, break or release",NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1998,9,16,1998,9,18,90,NA,50000,NA,50000,NA,NA,NA,63.7604552373995,India_SriLanka,gujarat,23.02579,72.58727
1998-0449-IND,1998,0449,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,"Dam/levy, break or release",NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1998,9,16,1998,9,18,90,NA,50000,NA,50000,NA,NA,NA,63.7604552373995,India_SriLanka,maharashtra,19.07283,72.88261
1998-0439-IND,1998,0439,Natural,Hydrological,Landslide,Avalanche,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,3,31,1998,3,31,24,6,NA,NA,6,NA,NA,NA,63.7604552373995,India_SriLanka,sikkim,27.75,88.5
1998-0455-IND,1998,0455,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1998,12,15,1998,12,15,100,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,uttar pradesh,26.46523,80.34975
1998-0455-IND,1998,0455,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1998,12,15,1998,12,15,100,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,bihar,25.75,85.75
1998-0455-IND,1998,0455,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1998,12,15,1998,12,15,100,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,rajasthan,26.58333,73.83333
1998-0455-IND,1998,0455,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1998,12,15,1998,12,15,100,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,jammu,34.08565,74.80555
1998-0455-IND,1998,0455,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1998,12,15,1998,12,15,100,NA,NA,NA,NA,NA,NA,NA,63.7604552373995,India_SriLanka,cachemire,34.08565,74.80555
1998-0379-IND,1998,0379,Natural,Meteorological,Storm,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,170,Kph,NA,NA,NA,NA,1998,11,22,1998,11,22,100,NA,20000,NA,20000,NA,NA,NA,63.7604552373995,India_SriLanka,west begala,NA,NA
1998-0379-IND,1998,0379,Natural,Meteorological,Storm,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,170,Kph,NA,NA,NA,NA,1998,11,22,1998,11,22,100,NA,20000,NA,20000,NA,NA,NA,63.7604552373995,India_SriLanka,midnapur dis. level 1 = uttar pradesh,NA,NA
1998-0392-IND,1998,0392,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,No,No,1983,67610,Km2,NA,NA,NA,NA,1998,8,NA,1998,8,NA,1811,NA,29227200,NA,29227200,NA,NA,NA,63.7604552373995,India_SriLanka,assam,26,93
1998-0392-IND,1998,0392,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,No,No,1983,67610,Km2,NA,NA,NA,NA,1998,8,NA,1998,8,NA,1811,NA,29227200,NA,29227200,NA,NA,NA,63.7604552373995,India_SriLanka,arunachal,27.06,93.37
1998-0392-IND,1998,0392,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,No,No,1983,67610,Km2,NA,NA,NA,NA,1998,8,NA,1998,8,NA,1811,NA,29227200,NA,29227200,NA,NA,NA,63.7604552373995,India_SriLanka,bihar,25.75,85.75
1998-0392-IND,1998,0392,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,No,No,1983,67610,Km2,NA,NA,NA,NA,1998,8,NA,1998,8,NA,1811,NA,29227200,NA,29227200,NA,NA,NA,63.7604552373995,India_SriLanka,kerala,8.4855,76.94924
1998-0392-IND,1998,0392,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,No,No,1983,67610,Km2,NA,NA,NA,NA,1998,8,NA,1998,8,NA,1811,NA,29227200,NA,29227200,NA,NA,NA,63.7604552373995,India_SriLanka,meghalaya,25.5,91.33333
1998-0392-IND,1998,0392,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,No,No,1983,67610,Km2,NA,NA,NA,NA,1998,8,NA,1998,8,NA,1811,NA,29227200,NA,29227200,NA,NA,NA,63.7604552373995,India_SriLanka,punjab,31.62234,74.87534
1998-0392-IND,1998,0392,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,No,No,1983,67610,Km2,NA,NA,NA,NA,1998,8,NA,1998,8,NA,1811,NA,29227200,NA,29227200,NA,NA,NA,63.7604552373995,India_SriLanka,sikkim,27.75,88.5
1998-0392-IND,1998,0392,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,No,No,1983,67610,Km2,NA,NA,NA,NA,1998,8,NA,1998,8,NA,1811,NA,29227200,NA,29227200,NA,NA,NA,63.7604552373995,India_SriLanka,uttar pradesh,26.46523,80.34975
1998-0392-IND,1998,0392,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,No,No,1983,67610,Km2,NA,NA,NA,NA,1998,8,NA,1998,8,NA,1811,NA,29227200,NA,29227200,NA,NA,NA,63.7604552373995,India_SriLanka,west bengal,22.56263,88.36304
1998-0450-IND,1998,0450,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,No,No,NA,8000,Km2,NA,NA,NA,NA,1998,9,20,1998,9,20,230,NA,375000,NA,375000,NA,NA,528600,63.7604552373995,India_SriLanka,andhra pradesh,15.83333,79.75
1998-0450-IND,1998,0450,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,No,No,NA,8000,Km2,NA,NA,NA,NA,1998,9,20,1998,9,20,230,NA,375000,NA,375000,NA,NA,528600,63.7604552373995,India_SriLanka,hyderabad,17.38405,78.45636
1998-0612-LKA,1998,0612,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affect,Sri Lanka,LKA,Southern Asia,Asia,Heavy rain,NA,NA,NA,No,No,NA,75,Km2,NA,NA,NA,NA,1998,12,28,1999,1,NA,2,NA,154485,75000,229485,NA,NA,NA,63.7604552373995,India_SriLanka,batticaloa,7.7102,81.6924
1998-0612-LKA,1998,0612,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affect,Sri Lanka,LKA,Southern Asia,Asia,Heavy rain,NA,NA,NA,No,No,NA,75,Km2,NA,NA,NA,NA,1998,12,28,1999,1,NA,2,NA,154485,75000,229485,NA,NA,NA,63.7604552373995,India_SriLanka,trincomalee,8.5778,81.2289
1998-0612-LKA,1998,0612,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affect,Sri Lanka,LKA,Southern Asia,Asia,Heavy rain,NA,NA,NA,No,No,NA,75,Km2,NA,NA,NA,NA,1998,12,28,1999,1,NA,2,NA,154485,75000,229485,NA,NA,NA,63.7604552373995,India_SriLanka,vavuniya,8.7514,80.4971
1998-0612-LKA,1998,0612,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affect,Sri Lanka,LKA,Southern Asia,Asia,Heavy rain,NA,NA,NA,No,No,NA,75,Km2,NA,NA,NA,NA,1998,12,28,1999,1,NA,2,NA,154485,75000,229485,NA,NA,NA,63.7604552373995,India_SriLanka,eastern,8.5778,81.2289
1998-0612-LKA,1998,0612,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affect,Sri Lanka,LKA,Southern Asia,Asia,Heavy rain,NA,NA,NA,No,No,NA,75,Km2,NA,NA,NA,NA,1998,12,28,1999,1,NA,2,NA,154485,75000,229485,NA,NA,NA,63.7604552373995,India_SriLanka,northern,9.66845,80.00742
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,kendrapara,20.5,86.5
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,jagatsinghpur,20.2,86.3
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,khurda,20.18268,85.61629
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,puri,19.79825,85.82494
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,cuttack,20.46497,85.87927
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,nayagarh,20.13,85.1
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,bhadrak,21,86.6
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,keonjhar,21.5,85.5
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,dhenkanal,20.65744,85.59693
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,balasore,21.49266,86.93348
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,mayurbhang,NA,NA
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,jajapur,20.84149,86.31237
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,orissa,20.5,84.41667
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,andhra pradesh,15.83333,79.75
1999-0425-IND,1999,0425,Natural,Meteorological,Storm,Tropical cyclone,NA,05B,Kill,India,IND,Southern Asia,Asia,NA,Surge,Flood,Yes,No,No,NA,260,Kph,NA,NA,NA,NA,1999,10,28,1999,10,30,9843,3312,12625000,NA,12628312,NA,100000,2500000,65.1555468615283,India_SriLanka,west bengal,22.56263,88.36304
1999-0099-IND,1999,0099,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,25,7,Richter,30.512,79.403,0:35,NA,1999,3,28,1999,3,28,100,394,372000,105500,477894,NA,NA,2000,65.1555468615283,India_SriLanka,chamoli,30.37584,79.97077
1999-0099-IND,1999,0099,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,25,7,Richter,30.512,79.403,0:35,NA,1999,3,28,1999,3,28,100,394,372000,105500,477894,NA,NA,2000,65.1555468615283,India_SriLanka,rudraprayag,30.60872,79.06517
1999-0099-IND,1999,0099,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,25,7,Richter,30.512,79.403,0:35,NA,1999,3,28,1999,3,28,100,394,372000,105500,477894,NA,NA,2000,65.1555468615283,India_SriLanka,bageshwar,29.97315,79.83224
1999-0099-IND,1999,0099,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,25,7,Richter,30.512,79.403,0:35,NA,1999,3,28,1999,3,28,100,394,372000,105500,477894,NA,NA,2000,65.1555468615283,India_SriLanka,new,28.65195,77.23149
1999-0099-IND,1999,0099,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,25,7,Richter,30.512,79.403,0:35,NA,1999,3,28,1999,3,28,100,394,372000,105500,477894,NA,NA,2000,65.1555468615283,India_SriLanka,tehri garhwal,30.5,78.66667
1999-0099-IND,1999,0099,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,25,7,Richter,30.512,79.403,0:35,NA,1999,3,28,1999,3,28,100,394,372000,105500,477894,NA,NA,2000,65.1555468615283,India_SriLanka,pauri garhwal,30.15286,78.7771
1999-0213-IND,1999,0213,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,1328,NA,Km2,NA,NA,NA,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,NA,5500000,NA,5500000,NA,NA,NA,65.1555468615283,India_SriLanka,assam,26,93
1999-0213-IND,1999,0213,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,1328,NA,Km2,NA,NA,NA,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,NA,5500000,NA,5500000,NA,NA,NA,65.1555468615283,India_SriLanka,bihar,25.75,85.75
1999-0213-IND,1999,0213,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,1328,NA,Km2,NA,NA,NA,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,NA,5500000,NA,5500000,NA,NA,NA,65.1555468615283,India_SriLanka,gujarat,23.02579,72.58727
1999-0213-IND,1999,0213,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,1328,NA,Km2,NA,NA,NA,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,NA,5500000,NA,5500000,NA,NA,NA,65.1555468615283,India_SriLanka,karnataka,12.97194,77.59369
1999-0213-IND,1999,0213,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,1328,NA,Km2,NA,NA,NA,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,NA,5500000,NA,5500000,NA,NA,NA,65.1555468615283,India_SriLanka,kerala,8.4855,76.94924
1999-0213-IND,1999,0213,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,1328,NA,Km2,NA,NA,NA,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,NA,5500000,NA,5500000,NA,NA,NA,65.1555468615283,India_SriLanka,tripura,24,92
1999-0213-IND,1999,0213,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,1328,NA,Km2,NA,NA,NA,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,NA,5500000,NA,5500000,NA,NA,NA,65.1555468615283,India_SriLanka,west bengal,22.56263,88.36304
1999-0213-IND,1999,0213,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,1328,NA,Km2,NA,NA,NA,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,NA,5500000,NA,5500000,NA,NA,NA,65.1555468615283,India_SriLanka,arunachal pradesh,27.06,93.37
1999-0213-IND,1999,0213,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,1328,NA,Km2,NA,NA,NA,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,NA,5500000,NA,5500000,NA,NA,NA,65.1555468615283,India_SriLanka,punjab,31.62234,74.87534
1999-0177-IND,1999,0177,Natural,Meteorological,Storm,Tropical cyclone,NA,O2a,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,No,No,NA,200,Kph,NA,NA,NA,NA,1999,5,20,1999,5,23,451,NA,40696,NA,40696,NA,NA,20000,65.1555468615283,India_SriLanka,gujarat coast,NA,NA
1999-0401-IND,1999,0401,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,200,Kph,NA,NA,NA,NA,1999,10,18,1999,10,18,84,1000,500000,700000,1201000,NA,NA,470000,65.1555468615283,India_SriLanka,orissa,20.5,84.41667
1999-0401-IND,1999,0401,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,200,Kph,NA,NA,NA,NA,1999,10,18,1999,10,18,84,1000,500000,700000,1201000,NA,NA,470000,65.1555468615283,India_SriLanka,ganjam,19.5,84.5
1999-0401-IND,1999,0401,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,200,Kph,NA,NA,NA,NA,1999,10,18,1999,10,18,84,1000,500000,700000,1201000,NA,NA,470000,65.1555468615283,India_SriLanka,puri,19.79825,85.82494
1999-0401-IND,1999,0401,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,200,Kph,NA,NA,NA,NA,1999,10,18,1999,10,18,84,1000,500000,700000,1201000,NA,NA,470000,65.1555468615283,India_SriLanka,khurda,20.18268,85.61629
1999-0401-IND,1999,0401,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,200,Kph,NA,NA,NA,NA,1999,10,18,1999,10,18,84,1000,500000,700000,1201000,NA,NA,470000,65.1555468615283,India_SriLanka,gajapathi,NA,NA
1999-0125-IND,1999,0125,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,47,°C,NA,NA,NA,NA,1999,4,NA,1999,4,NA,140,NA,NA,NA,NA,NA,NA,NA,65.1555468615283,India_SriLanka,orissa,20.5,84.41667
1999-0125-IND,1999,0125,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,47,°C,NA,NA,NA,NA,1999,4,NA,1999,4,NA,140,NA,NA,NA,NA,NA,NA,NA,65.1555468615283,India_SriLanka,andhra pradesh,15.83333,79.75
