region,Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,location_word,lat,long
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277,,14.6042,120.9822
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,quezon  ,14.6488,121.0509
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,metropolitan manila ,14.5833,121
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277, national capital  ,14.6042,120.9822
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,ncr,14.6042,120.9822
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,,14.6042,120.9822
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277, cordillera administrative  ,16.41639,120.59306
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,car,17.22422,121.20612
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,,14.6042,120.9822
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,  i ,15.8396,120.9159
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,ilocos ,16.97917,120.52083
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,,14.6042,120.9822
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,  iii ,13.98699,121.43252
Phil,2008-0329-PHL,2008,0329,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical storm ""Kammuri"" (Julian)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,8,4,2008,8,4,2,NA,4498,NA,4498,NA,NA,NA,84.21522909277,central luzon,15.30714,120.79762
Phil,2008-0540-PHL,2008,0540,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Maysak"" (Quinta-Sony)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,11,6,2008,11,11,19,14,300,160,474,NA,NA,NA,84.21522909277, iv ,13.99681,121.44203
Phil,2008-0540-PHL,2008,0540,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Maysak"" (Quinta-Sony)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,11,6,2008,11,11,19,14,300,160,474,NA,NA,NA,84.21522909277,southern tagalog,NA,NA
Phil,2008-0540-PHL,2008,0540,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Maysak"" (Quinta-Sony)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,11,6,2008,11,11,19,14,300,160,474,NA,NA,NA,84.21522909277,,14.6042,120.9822
Phil,2008-0540-PHL,2008,0540,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Maysak"" (Quinta-Sony)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,11,6,2008,11,11,19,14,300,160,474,NA,NA,NA,84.21522909277,  v ,7.20417,124.43972
Phil,2008-0540-PHL,2008,0540,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Maysak"" (Quinta-Sony)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,11,6,2008,11,11,19,14,300,160,474,NA,NA,NA,84.21522909277,bicol ,13.31389,123.56389
Phil,2008-0540-PHL,2008,0540,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Maysak"" (Quinta-Sony)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,11,6,2008,11,11,19,14,300,160,474,NA,NA,NA,84.21522909277,,14.6042,120.9822
Phil,2008-0540-PHL,2008,0540,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Maysak"" (Quinta-Sony)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,11,6,2008,11,11,19,14,300,160,474,NA,NA,NA,84.21522909277,  vi ,14.06166,121.32014
Phil,2008-0540-PHL,2008,0540,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Maysak"" (Quinta-Sony)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,11,6,2008,11,11,19,14,300,160,474,NA,NA,NA,84.21522909277,western visayas,11.17227,122.47408
Phil,2008-0540-PHL,2008,0540,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Maysak"" (Quinta-Sony)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,11,6,2008,11,11,19,14,300,160,474,NA,NA,NA,84.21522909277,,14.6042,120.9822
